pattern_text,pattern_length,support_count,support_percent,failure_type,class_size,min_support_count
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → TOOL → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → TOOL → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → ASSISTANT → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → TOOL → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → TOOL → ASSISTANT → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → TOOL → ASSISTANT → TOOL,5,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → TOOL → TOOL → ASSISTANT,5,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,4,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → ASSISTANT → TOOL,4,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → TOOL,4,404,48.44124700239808,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → TOOL,4,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → ASSISTANT → ASSISTANT → ASSISTANT,4,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → ASSISTANT → ASSISTANT → TOOL,4,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → ASSISTANT → TOOL → TOOL,4,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → TOOL → ASSISTANT → ASSISTANT,4,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → TOOL → ASSISTANT → TOOL,4,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → TOOL → TOOL → ASSISTANT,4,404,48.44124700239808,Wrong Tool Selection,834,42
USER → TOOL → TOOL → TOOL,4,404,48.44124700239808,Wrong Tool Selection,834,42
TOOL → TOOL → TOOL,3,404,48.44124700239808,Wrong Tool Selection,834,42
USER → USER → ASSISTANT → TOOL → ASSISTANT,5,307,36.810551558753,Wrong Tool Selection,834,42
USER → USER → ASSISTANT → ASSISTANT,4,307,36.810551558753,Wrong Tool Selection,834,42
USER → USER → ASSISTANT → TOOL,4,307,36.810551558753,Wrong Tool Selection,834,42
USER → USER → TOOL → ASSISTANT,4,307,36.810551558753,Wrong Tool Selection,834,42
USER → USER → TOOL,3,307,36.810551558753,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → TOOL → USER → ASSISTANT,6,261,31.294964028776977,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → TOOL → USER → ASSISTANT,6,261,31.294964028776977,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → USER,6,261,31.294964028776977,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → ASSISTANT → USER → ASSISTANT,6,261,31.294964028776977,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → TOOL → USER → ASSISTANT,6,261,31.294964028776977,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → TOOL → USER → ASSISTANT,6,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → USER → ASSISTANT,5,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → TOOL → USER,5,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → USER → ASSISTANT,5,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → USER → ASSISTANT,5,261,31.294964028776977,Wrong Tool Selection,834,42
TOOL → ASSISTANT → TOOL → USER → ASSISTANT,5,261,31.294964028776977,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → TOOL → USER,5,261,31.294964028776977,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → USER → ASSISTANT,5,261,31.294964028776977,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → ASSISTANT → USER,5,261,31.294964028776977,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → TOOL → USER,5,261,31.294964028776977,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → TOOL → USER,5,261,31.294964028776977,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → USER → ASSISTANT,5,261,31.294964028776977,Wrong Tool Selection,834,42
USER → TOOL → TOOL → USER → ASSISTANT,5,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → USER,4,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → USER → ASSISTANT,4,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → USER,4,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → USER,4,261,31.294964028776977,Wrong Tool Selection,834,42
TOOL → ASSISTANT → TOOL → USER,4,261,31.294964028776977,Wrong Tool Selection,834,42
TOOL → ASSISTANT → USER → ASSISTANT,4,261,31.294964028776977,Wrong Tool Selection,834,42
TOOL → TOOL → USER → ASSISTANT,4,261,31.294964028776977,Wrong Tool Selection,834,42
USER → ASSISTANT → ASSISTANT → USER,4,261,31.294964028776977,Wrong Tool Selection,834,42
USER → TOOL → ASSISTANT → USER,4,261,31.294964028776977,Wrong Tool Selection,834,42
USER → TOOL → TOOL → USER,4,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → USER,3,261,31.294964028776977,Wrong Tool Selection,834,42
TOOL → ASSISTANT → USER,3,261,31.294964028776977,Wrong Tool Selection,834,42
TOOL → TOOL → USER,3,261,31.294964028776977,Wrong Tool Selection,834,42
ASSISTANT → TOOL → USER → ASSISTANT → TOOL → ASSISTANT,6,246,29.496402877697843,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → USER → ASSISTANT → ASSISTANT,6,246,29.496402877697843,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → USER → ASSISTANT → TOOL,6,246,29.496402877697843,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → USER → TOOL → ASSISTANT,6,246,29.496402877697843,Wrong Tool Selection,834,42
USER → ASSISTANT → USER → ASSISTANT → TOOL → ASSISTANT,6,246,29.496402877697843,Wrong Tool Selection,834,42
USER → TOOL → USER → ASSISTANT → TOOL → ASSISTANT,6,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → TOOL → USER → ASSISTANT → ASSISTANT,5,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → TOOL → USER → ASSISTANT → TOOL,5,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → TOOL → USER → TOOL → ASSISTANT,5,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → USER → ASSISTANT → TOOL → ASSISTANT,5,246,29.496402877697843,Wrong Tool Selection,834,42
TOOL → USER → ASSISTANT → TOOL → ASSISTANT,5,246,29.496402877697843,Wrong Tool Selection,834,42
USER → ASSISTANT → TOOL → USER → TOOL,5,246,29.496402877697843,Wrong Tool Selection,834,42
USER → ASSISTANT → USER → ASSISTANT → ASSISTANT,5,246,29.496402877697843,Wrong Tool Selection,834,42
USER → ASSISTANT → USER → ASSISTANT → TOOL,5,246,29.496402877697843,Wrong Tool Selection,834,42
USER → ASSISTANT → USER → TOOL → ASSISTANT,5,246,29.496402877697843,Wrong Tool Selection,834,42
USER → TOOL → USER → ASSISTANT → ASSISTANT,5,246,29.496402877697843,Wrong Tool Selection,834,42
USER → TOOL → USER → ASSISTANT → TOOL,5,246,29.496402877697843,Wrong Tool Selection,834,42
USER → TOOL → USER → TOOL → ASSISTANT,5,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → TOOL → USER → TOOL,4,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → USER → ASSISTANT → ASSISTANT,4,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → USER → ASSISTANT → TOOL,4,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → USER → TOOL → ASSISTANT,4,246,29.496402877697843,Wrong Tool Selection,834,42
TOOL → USER → ASSISTANT → ASSISTANT,4,246,29.496402877697843,Wrong Tool Selection,834,42
TOOL → USER → ASSISTANT → TOOL,4,246,29.496402877697843,Wrong Tool Selection,834,42
TOOL → USER → TOOL → ASSISTANT,4,246,29.496402877697843,Wrong Tool Selection,834,42
USER → ASSISTANT → USER → TOOL,4,246,29.496402877697843,Wrong Tool Selection,834,42
USER → TOOL → USER → TOOL,4,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → USER → TOOL,3,246,29.496402877697843,Wrong Tool Selection,834,42
TOOL → USER → TOOL,3,246,29.496402877697843,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
ASSISTANT → TOOL → TOOL → TOOL → TOOL → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,227,27.218225419664265,Wrong Tool Selection,834,42
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,227,27.218225419664265,Wrong Tool Selection,834,42
USER → ASSISTANT,2,745,100.0,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → ASSISTANT,4,646,86.71140939597315,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT,3,646,86.71140939597315,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT,3,646,86.71140939597315,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL,3,646,86.71140939597315,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT,3,646,86.71140939597315,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT,2,646,86.71140939597315,Parameter Hallucination,745,38
ASSISTANT → TOOL,2,646,86.71140939597315,Parameter Hallucination,745,38
TOOL → ASSISTANT,2,646,86.71140939597315,Parameter Hallucination,745,38
USER → TOOL,2,646,86.71140939597315,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,6,540,72.48322147651007,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,5,540,72.48322147651007,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,540,72.48322147651007,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,540,72.48322147651007,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → ASSISTANT → TOOL,5,540,72.48322147651007,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → TOOL → ASSISTANT,5,540,72.48322147651007,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → TOOL → ASSISTANT,5,540,72.48322147651007,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → TOOL → ASSISTANT,4,540,72.48322147651007,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → ASSISTANT,4,540,72.48322147651007,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → TOOL,4,540,72.48322147651007,Parameter Hallucination,745,38
ASSISTANT → TOOL → TOOL → ASSISTANT,4,540,72.48322147651007,Parameter Hallucination,745,38
TOOL → ASSISTANT → TOOL → ASSISTANT,4,540,72.48322147651007,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → ASSISTANT,4,540,72.48322147651007,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → TOOL,4,540,72.48322147651007,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → TOOL,4,540,72.48322147651007,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → ASSISTANT,4,540,72.48322147651007,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → TOOL,4,540,72.48322147651007,Parameter Hallucination,745,38
USER → TOOL → TOOL → ASSISTANT,4,540,72.48322147651007,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → ASSISTANT,3,540,72.48322147651007,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → TOOL,3,540,72.48322147651007,Parameter Hallucination,745,38
ASSISTANT → TOOL → TOOL,3,540,72.48322147651007,Parameter Hallucination,745,38
TOOL → ASSISTANT → ASSISTANT,3,540,72.48322147651007,Parameter Hallucination,745,38
TOOL → ASSISTANT → TOOL,3,540,72.48322147651007,Parameter Hallucination,745,38
TOOL → TOOL → ASSISTANT,3,540,72.48322147651007,Parameter Hallucination,745,38
USER → TOOL → TOOL,3,540,72.48322147651007,Parameter Hallucination,745,38
TOOL → TOOL,2,540,72.48322147651007,Parameter Hallucination,745,38
USER → USER → ASSISTANT,3,454,60.939597315436245,Parameter Hallucination,745,38
USER → USER,2,454,60.939597315436245,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → ASSISTANT → TOOL → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → TOOL → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → ASSISTANT → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → ASSISTANT → TOOL → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → TOOL → ASSISTANT → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → TOOL → ASSISTANT → TOOL,5,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → TOOL → TOOL → ASSISTANT,5,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,4,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → ASSISTANT → TOOL,4,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → ASSISTANT → TOOL → TOOL,4,408,54.76510067114094,Parameter Hallucination,745,38
ASSISTANT → TOOL → TOOL → TOOL,4,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → ASSISTANT → ASSISTANT → ASSISTANT,4,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → ASSISTANT → ASSISTANT → TOOL,4,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → ASSISTANT → TOOL → TOOL,4,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → TOOL → ASSISTANT → ASSISTANT,4,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → TOOL → ASSISTANT → TOOL,4,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → TOOL → TOOL → ASSISTANT,4,408,54.76510067114094,Parameter Hallucination,745,38
USER → TOOL → TOOL → TOOL,4,408,54.76510067114094,Parameter Hallucination,745,38
TOOL → TOOL → TOOL,3,408,54.76510067114094,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → USER → ASSISTANT,5,362,48.59060402684563,Parameter Hallucination,745,38
ASSISTANT → TOOL → USER → ASSISTANT,4,362,48.59060402684563,Parameter Hallucination,745,38
USER → ASSISTANT → TOOL → USER,4,362,48.59060402684563,Parameter Hallucination,745,38
USER → ASSISTANT → USER → ASSISTANT,4,362,48.59060402684563,Parameter Hallucination,745,38
USER → TOOL → USER → ASSISTANT,4,362,48.59060402684563,Parameter Hallucination,745,38
ASSISTANT → TOOL → USER,3,362,48.59060402684563,Parameter Hallucination,745,38
ASSISTANT → USER → ASSISTANT,3,362,48.59060402684563,Parameter Hallucination,745,38
TOOL → USER → ASSISTANT,3,362,48.59060402684563,Parameter Hallucination,745,38
USER → ASSISTANT → USER,3,362,48.59060402684563,Parameter Hallucination,745,38
USER → TOOL → USER,3,362,48.59060402684563,Parameter Hallucination,745,38
ASSISTANT → USER,2,362,48.59060402684563,Parameter Hallucination,745,38
