antecedent_text,consequent_item,failure_type,support,confidence,lift,leverage,conviction
ONE_TOOL_CYCLE & TOOL_LOW & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.04133016627078385,0.37021276595744684,1.3891227670952329,0.011577456683273056,1.164665853501958
ONE_TOOL_CYCLE & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.04133016627078385,0.37021276595744684,1.3891227670952329,0.011577456683273056,1.164665853501958
DEPTH_HIGH & MULTI_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.1501187648456057,0.3682983682983683,1.3819395102817562,0.041489723032481204,1.1611362859471825
DEPTH_HIGH & MULTI_TOOL_CYCLE,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.1501187648456057,0.3682983682983683,1.3819395102817562,0.041489723032481204,1.1611362859471825
DEPTH_HIGH & MULTI_TOOL_CYCLE & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.11211401425178147,0.3664596273291925,1.3750401346309273,0.030578929254517856,1.1577662894136276
DEPTH_HIGH & PATTERN_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.11211401425178147,0.3664596273291925,1.3750401346309273,0.030578929254517856,1.1577662894136276
DEPTH_HIGH & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.11211401425178147,0.3664596273291925,1.3750401346309273,0.030578929254517856,1.1577662894136276
DEPTH_HIGH & PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.1515439429928741,0.36498855835240274,1.3695203481850404,0.04088918478230205,1.1550842053454882
DEPTH_HIGH & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.12826603325415678,0.3648648648648649,1.3690562219973985,0.034576649872207904,1.1548592510233993
DEPTH_HIGH & PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.12826603325415678,0.3648648648648649,1.3690562219973985,0.034576649872207904,1.1548592510233993
DEPTH_HIGH & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.12826603325415678,0.3648648648648649,1.3690562219973985,0.034576649872207904,1.1548592510233993
DEPTH_HIGH & SEQ_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.048456057007125894,0.3642857142857143,1.366883116883117,0.013006020051793889,1.15380714724172
DEPTH_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.1515439429928741,0.3641552511415525,1.3663935893992298,0.04063597023262111,1.153570408150211
NO_TOOL_CYCLE & SEQ_SHORT & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,Wrong Tool Selection,0.030878859857482184,0.23297491039426524,1.3660506584399117,0.008274383466579403,1.0813905476502321
NO_TOOL_CYCLE & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,Wrong Tool Selection,0.030878859857482184,0.23297491039426524,1.3660506584399117,0.008274383466579403,1.0813905476502321
DEPTH_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.05843230403800475,0.36176470588235293,1.3574237181503617,0.015385830592244451,1.149249646989284
DEPTH_HIGH & PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.09026128266033254,0.3612167300380228,1.3553675877540783,0.023665856094244556,1.1482637710666215
MULTI_TOOL_CYCLE & SEQ_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.0494061757719715,0.36111111111111116,1.3549712814418697,0.01294328061791572,1.148073944025612
DEPTH_MEDIUM & TOOL_LOW & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.05795724465558195,0.35988200589970504,1.3503593982511213,0.015037378484662127,1.1458695009687272
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.047505938242280284,0.3584229390681004,1.3448846465924267,0.012182508561788749,1.143263578338354
DEPTH_HIGH & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.047505938242280284,0.3584229390681004,1.3448846465924267,0.012182508561788749,1.143263578338354
PATTERN_A_T_A & TOOL_LOW & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.043705463182897863,0.35658914728682173,1.338003841423814,0.011040786274056226,1.1400051512463154
DEPTH_MEDIUM & ONE_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.04085510688836105,0.3524590163934426,1.3225066479647,0.009962931827286012,1.1327339968128929
DEPTH_MEDIUM & ONE_TOOL_CYCLE & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.04085510688836105,0.3524590163934426,1.3225066479647,0.009962931827286012,1.1327339968128929
DEPTH_MEDIUM & ONE_TOOL_CYCLE,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.04085510688836105,0.3524590163934426,1.3225066479647,0.009962931827286012,1.1327339968128929
DEPTH_LOW & NO_TOOL & NO_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.056532066508313536,0.33521126760563374,1.321385240280635,0.013749640320241924,1.1226398003140223
DEPTH_LOW & NO_TOOL & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.056532066508313536,0.33521126760563374,1.321385240280635,0.013749640320241924,1.1226398003140223
DEPTH_LOW & NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.056532066508313536,0.33521126760563374,1.321385240280635,0.013749640320241924,1.1226398003140223
DEPTH_LOW & NO_TOOL,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.056532066508313536,0.33521126760563374,1.321385240280635,0.013749640320241924,1.1226398003140223
DEPTH_LOW & NO_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.056532066508313536,0.33521126760563374,1.321385240280635,0.013749640320241924,1.1226398003140223
TOOL_LOW & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.05938242280285035,0.352112676056338,1.3212070999974892,0.014436840234482988,1.1321284725808118
NO_TOOL & NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.057007125890736345,0.3342618384401114,1.3176426402929486,0.013742644196320264,1.1210387700136157
NO_TOOL & NO_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.057007125890736345,0.3342618384401114,1.3176426402929486,0.013742644196320264,1.1210387700136157
NO_TOOL & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.057007125890736345,0.3342618384401114,1.3176426402929486,0.013742644196320264,1.1210387700136157
NO_TOOL,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.057007125890736345,0.3342618384401114,1.3176426402929486,0.013742644196320264,1.1210387700136157
DEPTH_HIGH & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.048931116389548696,0.35034013605442177,1.3145561254804952,0.011708577586450088,1.12903955926428
DEPTH_HIGH & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.048931116389548696,0.35034013605442177,1.3145561254804952,0.011708577586450088,1.12903955926428
MULTI_TOOL_CYCLE & PATTERN_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.12826603325415678,0.3439490445859873,1.2905752920739808,0.028879322504386684,1.1180407259645322
MULTI_TOOL_CYCLE & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.12826603325415678,0.3439490445859873,1.2905752920739808,0.028879322504386684,1.1180407259645322
PATTERN_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.12826603325415678,0.3439490445859873,1.2905752920739808,0.028879322504386684,1.1180407259645322
TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.12826603325415678,0.3439490445859873,1.2905752920739808,0.028879322504386684,1.1180407259645322
NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.06935866983372922,0.3201754385964912,1.2621147907221237,0.014404342110459774,1.0978101294919929
NO_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.06935866983372922,0.3201754385964912,1.2621147907221237,0.014404342110459774,1.0978101294919929
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.10641330166270783,0.33583208395802094,1.2601186037997043,0.02196624934411337,1.1043768732942634
PATTERN_A_T_A & PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.10641330166270783,0.33583208395802094,1.2601186037997043,0.02196624934411337,1.1043768732942634
PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.10641330166270783,0.33583208395802094,1.2601186037997043,0.02196624934411337,1.1043768732942634
MULTI_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.19049881235154395,0.32922824302134646,1.2353394858465852,0.036291151595849724,1.0935041298766996
MULTI_TOOL_CYCLE,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.19049881235154395,0.32922824302134646,1.2353394858465852,0.036291151595849724,1.0935041298766996
DEPTH_MEDIUM & SEQ_MEDIUM & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.05795724465558195,0.3288409703504043,1.2338863504235313,0.010985945689767039,1.092873155329155
DEPTH_HIGH & PATTERN_A_T_A,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.08693586698337293,0.2093821510297483,1.2175398561260224,0.015532974876016278,1.0473182519739714
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.2089810017271157,1.2152072061756312,0.010179811668857654,1.0467871256832866
DEPTH_HIGH & PATTERN_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.2089810017271157,1.2152072061756312,0.010179811668857654,1.0467871256832866
DEPTH_HIGH & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.2089810017271157,1.2152072061756312,0.010179811668857654,1.0467871256832866
DEPTH_HIGH & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.2089810017271157,1.2152072061756312,0.010179811668857654,1.0467871256832866
PATTERN_A_T_A & SEQ_MEDIUM & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.05938242280285035,0.3238341968911917,1.2150997940391417,0.01051201471442837,1.0847808083290107
SEQ_MEDIUM & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.05938242280285035,0.3238341968911917,1.2150997940391417,0.01051201471442837,1.0847808083290107
DEPTH_HIGH,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.08693586698337293,0.2089041095890411,1.2147600847650042,0.015369581530232837,1.0466853811271863
MULTI_TOOL_CYCLE & PATTERN_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.20826161790017214,1.2110240488393986,0.010016418323074233,1.0458360012392853
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.20826161790017214,1.2110240488393986,0.010016418323074233,1.0458360012392853
PATTERN_A_T_A & PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.20826161790017214,1.2110240488393986,0.010016418323074233,1.0458360012392853
MULTI_TOOL_CYCLE & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.20826161790017214,1.2110240488393986,0.010016418323074233,1.0458360012392853
PATTERN_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.20826161790017214,1.2110240488393986,0.010016418323074233,1.0458360012392853
PATTERN_A_T_A_T_A & SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.20826161790017214,1.2110240488393986,0.010016418323074233,1.0458360012392853
SEQ_LONG,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.057482185273159146,0.20826161790017214,1.2110240488393986,0.010016418323074233,1.0458360012392853
MULTI_TOOL_CYCLE & PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.16864608076009502,0.32272727272727275,1.2109463620158807,0.029378078435576438,1.0830078592038772
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.16864608076009502,0.32272727272727275,1.2109463620158807,0.029378078435576438,1.0830078592038772
PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.16864608076009502,0.32272727272727275,1.2109463620158807,0.029378078435576438,1.0830078592038772
PATTERN_A_T_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.16864608076009502,0.32272727272727275,1.2109463620158807,0.029378078435576438,1.0830078592038772
DEPTH_HIGH & MULTI_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.0845605700712589,0.20745920745920746,1.2063580986232918,0.014464824730169648,1.0447771412603044
DEPTH_HIGH & MULTI_TOOL_CYCLE,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.0845605700712589,0.20745920745920746,1.2063580986232918,0.014464824730169648,1.0447771412603044
USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.18432304038004751,0.3209263854425145,1.2041890220258342,0.03125484509791754,1.0801357477845512
PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.12256532066508313,0.3208955223880597,1.204073216803682,0.020773071693344095,1.0800866591840463
SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.12256532066508313,0.3208955223880597,1.204073216803682,0.020773071693344095,1.0800866591840463
MULTI_TOOL_CYCLE & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.06318289786223277,0.3181818181818182,1.1938907794522766,0.010261056978915703,1.0757878068091844
PATTERN_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.06318289786223277,0.3181818181818182,1.1938907794522766,0.010261056978915703,1.0757878068091844
SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.06318289786223277,0.3181818181818182,1.1938907794522766,0.010261056978915703,1.0757878068091844
DEPTH_HIGH & PATTERN_A_T_A & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.0669833729216152,0.2052401746724891,1.1934546068662693,0.01085775864500877,1.0418600401973324
DEPTH_HIGH & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.0669833729216152,0.2052401746724891,1.1934546068662693,0.01085775864500877,1.0418600401973324
PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.2484560570071259,0.3171619163129169,1.1900638749352763,0.03968066079518848,1.0741809866553036
DEPTH_HIGH & MULTI_TOOL_CYCLE & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.06223277909738718,0.20341614906832298,1.1828480491403863,0.009620121755124375,1.039474378741787
DEPTH_HIGH & PATTERN_A_T_A & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.06223277909738718,0.20341614906832298,1.1828480491403863,0.009620121755124375,1.039474378741787
DEPTH_HIGH & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.06223277909738718,0.20341614906832298,1.1828480491403863,0.009620121755124375,1.039474378741787
DEPTH_HIGH & SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03515439429928741,0.2027397260273973,1.1789147052145614,0.005335108693812381,1.0385924529225947
DEPTH_HIGH & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.07125890736342043,0.20270270270270271,1.1786994176496939,0.010803369423553234,1.038544224807762
DEPTH_HIGH & PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.07125890736342043,0.20270270270270271,1.1786994176496939,0.010803369423553234,1.038544224807762
DEPTH_HIGH & PATTERN_A_T_A_T_A,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.07125890736342043,0.20270270270270271,1.1786994176496939,0.010803369423553234,1.038544224807762
DEPTH_HIGH & MULTI_TOOL_CYCLE & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.06460807600950119,0.20268256333830104,1.1785823089147063,0.009789608499162154,1.0385179923191332
DEPTH_HIGH & SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03895486935866983,0.2019704433497537,1.174441390196772,0.0057860201646345935,1.0375912729831969
MULTI_TOOL_CYCLE & SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03515439429928741,0.2016348773841962,1.1724901019163894,0.005171715348028957,1.0371551563399348
PATTERN_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03515439429928741,0.2016348773841962,1.1724901019163894,0.005171715348028957,1.0371551563399348
PATTERN_A_T_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03515439429928741,0.2016348773841962,1.1724901019163894,0.005171715348028957,1.0371551563399348
SEQ_LONG & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03515439429928741,0.2016348773841962,1.1724901019163894,0.005171715348028957,1.0371551563399348
MULTI_TOOL_CYCLE & SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03895486935866983,0.20147420147420148,1.1715557848154532,0.00570432349174288,1.0369464644619037
PATTERN_A_T_A & SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03895486935866983,0.20147420147420148,1.1715557848154532,0.00570432349174288,1.0369464644619037
PATTERN_A_T_A_T_A & SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03895486935866983,0.20147420147420148,1.1715557848154532,0.00570432349174288,1.0369464644619037
SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,Parameter Hallucination,0.03895486935866983,0.20147420147420148,1.1715557848154532,0.00570432349174288,1.0369464644619037
DEPTH_MEDIUM & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.07363420427553444,0.30392156862745096,1.1403830694488133,0.009064494106894,1.0537486199859492
DEPTH_MEDIUM & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.07363420427553444,0.30392156862745096,1.1403830694488133,0.009064494106894,1.0537486199859492
DEPTH_MEDIUM & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.08076009501187649,0.3035714285714286,1.1390692640692641,0.00986002110121248,1.0532188318411597
SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.09833729216152019,0.28750000000000003,1.1333099250936332,0.011567301019515808,1.0474642663666294
PATTERN_A_T_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.04085510688836105,0.2866666666666667,1.1300249687890138,0.00470094391252588,1.0462405931582568
DEPTH_LOW & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.07078384798099763,0.2832699619771863,1.1166353370074478,0.007393548896699978,1.041282282301203
DEPTH_LOW,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.07078384798099763,0.2832699619771863,1.1166353370074478,0.007393548896699978,1.041282282301203
USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,Intent Misunderstanding,0.16199524940617577,0.28205128205128205,1.1118313646403535,0.01629397261356008,1.0395147607736681
DEPTH_MEDIUM & PATTERN_A_T_A & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,Execution/Cascading Error,0.065083135391924,0.2958963282937365,1.1102705366458385,0.0064639671407857105,1.0417381927342146
